"Obs","AREA","RS_EXIT","RISK","SE","CIL","CIU"
"1987",2,14127.00,0.11717,0.055674,0.046173,0.29736
"1988",2,14128.00,0.11725,0.055707,0.046204,0.29753
"1989",2,14133.00,0.11732,0.055740,0.046236,0.29771
"1990",2,14134.00,0.11740,0.055772,0.046267,0.29789
"1991",2,14135.00,0.11747,0.055805,0.046299,0.29806
"1992",2,14138.00,0.11755,0.055837,0.046330,0.29823
"1993",2,14139.00,0.11762,0.055870,0.046361,0.29841
"1994",2,14140.00,0.11769,0.055902,0.046392,0.29858
"1995",2,14141.00,0.11777,0.055935,0.046423,0.29876
"1996",2,14141.00,0.11784,0.055967,0.046455,0.29893
"1997",2,14144.00,0.11792,0.056000,0.046486,0.29911
"1998",2,14144.00,0.11799,0.056032,0.046517,0.29928
"1999",2,14146.00,0.11806,0.056065,0.046548,0.29946
"2000",2,14147.00,0.11814,0.056097,0.046579,0.29963
"2001",2,14148.00,0.11821,0.056130,0.046611,0.29981
"2002",2,14148.00,0.11829,0.056162,0.046642,0.29998
"2003",2,14148.00,0.11836,0.056195,0.046673,0.30015
"2004",2,14149.00,0.11843,0.056227,0.046704,0.30033
"2005",2,14150.00,0.11851,0.056260,0.046736,0.30050
"2006",2,14153.00,0.11858,0.056292,0.046767,0.30068
"2007",2,14155.00,0.11866,0.056325,0.046798,0.30085
"2008",2,14158.00,0.11873,0.056357,0.046829,0.30103
"2009",2,14159.00,0.11880,0.056390,0.046861,0.30120
"2010",2,14160.00,0.11888,0.056422,0.046892,0.30138
"2011",2,14163.00,0.11895,0.056455,0.046923,0.30155
"2012",2,14163.00,0.11903,0.056487,0.046954,0.30173
"2013",2,14163.00,0.11910,0.056519,0.046985,0.30190
"2014",2,14165.00,0.11917,0.056552,0.047016,0.30207
"2015",2,14167.00,0.11925,0.056584,0.047048,0.30225
"2016",2,14168.00,0.11932,0.056617,0.047079,0.30242
"2017",2,14169.00,0.11940,0.056649,0.047110,0.30260
"2018",2,14177.00,0.11947,0.056682,0.047141,0.30277
"2019",2,14178.00,0.11954,0.056714,0.047172,0.30294
"2020",2,14179.00,0.11962,0.056746,0.047203,0.30312
"2021",2,14181.00,0.11969,0.056778,0.047233,0.30329
"2022",2,14183.00,0.11976,0.056809,0.047263,0.30345
"2023",2,14183.00,0.11983,0.056840,0.047293,0.30362
"2024",2,14184.00,0.11990,0.056871,0.047323,0.30379
"2025",2,14185.00,0.11997,0.056902,0.047352,0.30395
"2026",2,14188.00,0.12004,0.056933,0.047382,0.30412
"2027",2,14189.00,0.12011,0.056964,0.047412,0.30429
"2028",2,14190.00,0.12018,0.056995,0.047441,0.30445
"2029",2,14192.00,0.12025,0.057026,0.047471,0.30462
"2030",2,14193.00,0.12032,0.057057,0.047500,0.30478
"2031",2,14195.00,0.12039,0.057088,0.047530,0.30495
"2032",2,14196.00,0.12046,0.057118,0.047560,0.30512
"2033",2,14199.00,0.12053,0.057149,0.047589,0.30528
"2034",2,14202.00,0.12060,0.057180,0.047619,0.30545
"2035",2,14208.00,0.12067,0.057211,0.047648,0.30561
"2036",2,14208.00,0.12074,0.057242,0.047678,0.30578
"2037",2,14209.00,0.12081,0.057273,0.047707,0.30594
"2038",2,14212.00,0.12088,0.057303,0.047737,0.30611
"2039",2,14212.00,0.12095,0.057334,0.047766,0.30627
"2040",2,14214.00,0.12102,0.057364,0.047795,0.30644
"2041",2,14214.00,0.12109,0.057395,0.047824,0.30660
"2042",2,14217.00,0.12116,0.057426,0.047854,0.30677
"2043",2,14217.00,0.12123,0.057456,0.047882,0.30693
"2044",2,14218.00,0.12130,0.057486,0.047912,0.30709
"2045",2,14219.00,0.12137,0.057517,0.047941,0.30726
"2046",2,14219.00,0.12144,0.057548,0.047970,0.30742
"2047",2,14220.00,0.12151,0.057578,0.047999,0.30758
"2048",2,14222.00,0.12158,0.057609,0.048029,0.30775
"2049",2,14222.00,0.12165,0.057640,0.048059,0.30792
"2050",2,14226.00,0.12172,0.057671,0.048088,0.30808
"2051",2,14227.00,0.12179,0.057701,0.048118,0.30825
"2052",2,14228.00,0.12186,0.057732,0.048147,0.30841
"2053",2,14229.00,0.12193,0.057763,0.048177,0.30858
"2054",2,14230.00,0.12200,0.057793,0.048206,0.30874
"2055",2,14230.00,0.12207,0.057824,0.048235,0.30891
"2056",2,14231.00,0.12214,0.057854,0.048264,0.30907
"2057",2,14237.00,0.12220,0.057885,0.048293,0.30923
"2058",2,14237.00,0.12227,0.057915,0.048322,0.30939
"2059",2,14239.00,0.12234,0.057945,0.048351,0.30956
"2060",2,14241.00,0.12241,0.057976,0.048380,0.30972
"2061",2,14241.00,0.12248,0.058006,0.048409,0.30988
"2062",2,14242.00,0.12255,0.058036,0.048439,0.31005
"2063",2,14246.00,0.12262,0.058067,0.048468,0.31021
"2064",2,14246.00,0.12269,0.058097,0.048497,0.31037
"2065",2,14247.00,0.12276,0.058128,0.048526,0.31054
"2066",2,14251.00,0.12282,0.058158,0.048555,0.31070
"2067",2,14253.00,0.12289,0.058188,0.048583,0.31086
"2068",2,14254.00,0.12296,0.058218,0.048613,0.31102
"2069",2,14255.00,0.12303,0.058248,0.048642,0.31119
"2070",2,14255.00,0.12310,0.058279,0.048671,0.31135
"2071",2,14255.00,0.12317,0.058309,0.048700,0.31151
"2072",2,14257.00,0.12324,0.058340,0.048729,0.31168
"2073",2,14258.00,0.12331,0.058370,0.048758,0.31184
"2074",2,14258.00,0.12338,0.058400,0.048787,0.31200
"2075",2,14259.00,0.12345,0.058431,0.048816,0.31216
"2076",2,14260.00,0.12351,0.058461,0.048845,0.31233
"2077",2,14263.00,0.12358,0.058492,0.048874,0.31249
"2078",2,14264.00,0.12365,0.058522,0.048904,0.31265
"2079",2,14264.00,0.12372,0.058552,0.048933,0.31282
"2080",2,14265.00,0.12379,0.058583,0.048962,0.31298
"2081",2,14265.00,0.12386,0.058613,0.048991,0.31314
"2082",2,14265.00,0.12393,0.058644,0.049020,0.31331
"2083",2,14278.00,0.12400,0.058674,0.049049,0.31347
"2084",2,14279.00,0.12407,0.058704,0.049078,0.31363
"2085",2,14283.00,0.12414,0.058735,0.049107,0.31380
"2086",2,14287.00,0.12420,0.058765,0.049136,0.31396
"2087",2,14288.00,0.12427,0.058795,0.049165,0.31412
"2088",2,14288.00,0.12434,0.058825,0.049194,0.31428
"2089",2,14291.00,0.12441,0.058856,0.049223,0.31445
"2090",2,14291.00,0.12448,0.058886,0.049252,0.31461
"2091",2,14293.00,0.12455,0.058916,0.049281,0.31477
"2092",2,14299.00,0.12462,0.058947,0.049310,0.31494
"2093",2,14299.00,0.12469,0.058977,0.049339,0.31510
"2094",2,14301.00,0.12476,0.059008,0.049368,0.31526
"2095",2,14304.00,0.12482,0.059038,0.049397,0.31543
"2096",2,14305.00,0.12489,0.059068,0.049426,0.31559
"2097",2,14306.00,0.12496,0.059099,0.049455,0.31575
"2098",2,14309.00,0.12503,0.059129,0.049484,0.31591
"2099",2,14310.00,0.12510,0.059159,0.049513,0.31608
"2100",2,14311.00,0.12517,0.059190,0.049542,0.31624
"2101",2,14313.00,0.12524,0.059220,0.049571,0.31640
"2102",2,14315.00,0.12531,0.059250,0.049600,0.31657
"2103",2,14315.00,0.12538,0.059281,0.049629,0.31673
"2104",2,14316.00,0.12544,0.059311,0.049658,0.31689
"2105",2,14317.00,0.12551,0.059342,0.049687,0.31706
"2106",2,14318.00,0.12558,0.059372,0.049716,0.31722
"2107",2,14318.00,0.12565,0.059402,0.049745,0.31738
"2108",2,14318.00,0.12572,0.059433,0.049775,0.31755
"2109",2,14318.00,0.12579,0.059463,0.049804,0.31771
"2110",2,14321.00,0.12586,0.059494,0.049833,0.31787
"2111",2,14321.00,0.12593,0.059524,0.049862,0.31804
"2112",2,14321.00,0.12600,0.059554,0.049891,0.31820
"2113",2,14322.00,0.12607,0.059585,0.049920,0.31836
"2114",2,14322.00,0.12613,0.059615,0.049949,0.31853
"2115",2,14323.00,0.12620,0.059646,0.049978,0.31869
"2116",2,14324.00,0.12627,0.059676,0.050007,0.31885
"2117",2,14329.00,0.12634,0.059706,0.050036,0.31902
"2118",2,14332.00,0.12641,0.059737,0.050065,0.31918
"2119",2,14332.00,0.12648,0.059767,0.050094,0.31934
"2120",2,14334.00,0.12655,0.059798,0.050123,0.31951
"2121",2,14336.00,0.12662,0.059828,0.050152,0.31967
"2122",2,14336.00,0.12669,0.059859,0.050181,0.31983
"2123",2,14337.00,0.12676,0.059889,0.050210,0.32000
"2124",2,14338.00,0.12683,0.059919,0.050239,0.32016
"2125",2,14338.00,0.12689,0.059950,0.050268,0.32032
"2126",2,14344.00,0.12696,0.059980,0.050297,0.32049
"2127",2,14345.00,0.12703,0.060011,0.050327,0.32065
"2128",2,14346.00,0.12710,0.060041,0.050356,0.32082
"2129",2,14347.00,0.12717,0.060072,0.050385,0.32098
"2130",2,14348.00,0.12724,0.060102,0.050414,0.32114
"2131",2,14348.00,0.12731,0.060132,0.050443,0.32131
"2132",2,14350.00,0.12738,0.060163,0.050472,0.32147
"2133",2,14350.00,0.12745,0.060193,0.050501,0.32163
"2134",2,14355.00,0.12752,0.060224,0.050530,0.32180
"2135",2,14355.00,0.12759,0.060254,0.050559,0.32196
"2136",2,14358.00,0.12765,0.060285,0.050588,0.32212
"2137",2,14360.00,0.12772,0.060315,0.050617,0.32229
"2138",2,14361.00,0.12779,0.060345,0.050646,0.32245
"2139",2,14362.00,0.12786,0.060376,0.050675,0.32261
"2140",2,14362.00,0.12793,0.060406,0.050704,0.32278
"2141",2,14366.00,0.12800,0.060437,0.050733,0.32294
"2142",2,14367.00,0.12807,0.060467,0.050762,0.32310
"2143",2,14368.00,0.12814,0.060497,0.050791,0.32327
"2144",2,14368.00,0.12821,0.060528,0.050820,0.32343
"2145",2,14369.00,0.12827,0.060558,0.050849,0.32359
"2146",2,14370.00,0.12834,0.060589,0.050878,0.32376
"2147",2,14370.00,0.12841,0.060619,0.050907,0.32392
"2148",2,14371.00,0.12848,0.060650,0.050936,0.32408
"2149",2,14375.00,0.12855,0.060680,0.050965,0.32425
"2150",2,14375.00,0.12862,0.060711,0.050995,0.32441
"2151",2,14376.00,0.12869,0.060742,0.051024,0.32458
"2152",2,14376.00,0.12876,0.060772,0.051053,0.32474
"2153",2,14377.00,0.12883,0.060803,0.051082,0.32491
"2154",2,14379.00,0.12890,0.060833,0.051111,0.32507
"2155",2,14380.00,0.12897,0.060864,0.051141,0.32524
"2156",2,14381.00,0.12904,0.060895,0.051170,0.32540
"2157",2,14384.00,0.12911,0.060925,0.051199,0.32556
"2158",2,14388.00,0.12918,0.060956,0.051228,0.32573
"2159",2,14388.00,0.12925,0.060987,0.051257,0.32589
"2160",2,14392.00,0.12932,0.061017,0.051287,0.32606
"2161",2,14393.00,0.12938,0.061048,0.051316,0.32622
"2162",2,14396.00,0.12945,0.061078,0.051345,0.32639
"2163",2,14396.00,0.12952,0.061109,0.051374,0.32655
"2164",2,14399.00,0.12959,0.061140,0.051403,0.32672
"2165",2,14402.00,0.12966,0.061170,0.051432,0.32688
"2166",2,14406.00,0.12973,0.061201,0.051462,0.32704
"2167",2,14406.00,0.12980,0.061231,0.051491,0.32721
"2168",2,14407.00,0.12987,0.061262,0.051520,0.32737
"2169",2,14407.00,0.12994,0.061293,0.051549,0.32754
"2170",2,14409.00,0.13001,0.061324,0.051579,0.32770
"2171",2,14412.00,0.13008,0.061355,0.051608,0.32787
"2172",2,14413.00,0.13015,0.061385,0.051637,0.32804
"2173",2,14415.00,0.13022,0.061416,0.051667,0.32820
"2174",2,14416.00,0.13029,0.061447,0.051696,0.32837
"2175",2,14420.00,0.13036,0.061478,0.051725,0.32853
"2176",2,14422.00,0.13043,0.061509,0.051755,0.32870
"2177",2,14423.00,0.13050,0.061540,0.051784,0.32887
"2178",2,14424.00,0.13057,0.061571,0.051814,0.32903
"2179",2,14425.00,0.13064,0.061602,0.051844,0.32920
"2180",2,14426.00,0.13071,0.061633,0.051874,0.32937
"2181",2,14428.00,0.13078,0.061664,0.051904,0.32953
"2182",2,14429.00,0.13085,0.061696,0.051933,0.32970
"2183",2,14429.00,0.13092,0.061727,0.051963,0.32987
"2184",2,14431.00,0.13099,0.061758,0.051993,0.33004
"2185",2,14432.00,0.13107,0.061789,0.052023,0.33021
"2186",2,14434.00,0.13114,0.061820,0.052053,0.33037
"2187",2,14436.00,0.13121,0.061852,0.052083,0.33054
"2188",2,14436.00,0.13128,0.061883,0.052113,0.33071
"2189",2,14439.00,0.13135,0.061914,0.052143,0.33088
"2190",2,14439.00,0.13142,0.061946,0.052173,0.33105
"2191",2,14439.00,0.13149,0.061977,0.052203,0.33122
"2192",2,14441.00,0.13156,0.062009,0.052233,0.33138
"2193",2,14442.00,0.13164,0.062040,0.052263,0.33155
"2194",2,14443.00,0.13171,0.062071,0.052293,0.33172
"2195",2,14446.00,0.13178,0.062103,0.052323,0.33189
"2196",2,14447.00,0.13185,0.062134,0.052353,0.33206
"2197",2,14447.00,0.13192,0.062166,0.052383,0.33223
"2198",2,14452.00,0.13199,0.062198,0.052414,0.33240
"2199",2,14453.00,0.13206,0.062229,0.052444,0.33257
"2200",2,14454.00,0.13214,0.062261,0.052474,0.33274
"2201",2,14457.00,0.13221,0.062292,0.052504,0.33291
"2202",2,14457.00,0.13228,0.062324,0.052534,0.33308
"2203",2,14458.00,0.13235,0.062355,0.052564,0.33325
"2204",2,14460.00,0.13242,0.062387,0.052594,0.33342
"2205",2,14463.00,0.13249,0.062418,0.052624,0.33358
"2206",2,14463.00,0.13257,0.062450,0.052655,0.33375
"2207",2,14464.00,0.13264,0.062481,0.052685,0.33392
"2208",2,14465.00,0.13271,0.062513,0.052715,0.33409
"2209",2,14468.00,0.13278,0.062545,0.052745,0.33426
"2210",2,14474.00,0.13285,0.062576,0.052775,0.33443
"2211",2,14474.00,0.13292,0.062608,0.052805,0.33460
"2212",2,14481.00,0.13300,0.062639,0.052836,0.33477
"2213",2,14481.00,0.13307,0.062671,0.052866,0.33494
"2214",2,14482.00,0.13314,0.062702,0.052896,0.33511
"2215",2,14483.00,0.13321,0.062734,0.052926,0.33528
"2216",2,14484.00,0.13328,0.062766,0.052956,0.33545
"2217",2,14485.00,0.13335,0.062797,0.052986,0.33562
"2218",2,14489.00,0.13343,0.062829,0.053017,0.33579
"2219",2,14491.00,0.13350,0.062861,0.053047,0.33596
"2220",2,14492.00,0.13357,0.062893,0.053078,0.33613
"2221",2,14493.00,0.13364,0.062925,0.053108,0.33631
"2222",2,14496.00,0.13372,0.062957,0.053138,0.33648
"2223",2,14500.00,0.13379,0.062989,0.053169,0.33665
"2224",2,14502.00,0.13386,0.063020,0.053199,0.33682
"2225",2,14504.00,0.13393,0.063052,0.053230,0.33699
"2226",2,14504.00,0.13400,0.063084,0.053260,0.33716
"2227",2,14507.00,0.13408,0.063116,0.053290,0.33733
"2228",2,14510.00,0.13415,0.063148,0.053321,0.33751
"2229",2,14511.00,0.13422,0.063180,0.053351,0.33768
"2230",2,14512.00,0.13429,0.063212,0.053381,0.33785
"2231",2,14512.00,0.13437,0.063244,0.053412,0.33802
"2232",2,14515.00,0.13444,0.063276,0.053442,0.33819
"2233",2,14517.00,0.13451,0.063308,0.053473,0.33836
"2234",2,14520.00,0.13458,0.063339,0.053503,0.33853
"2235",2,14521.00,0.13466,0.063371,0.053534,0.33871
"2236",2,14522.00,0.13473,0.063403,0.053564,0.33888
"2237",2,14524.00,0.13480,0.063435,0.053594,0.33905
"2238",2,14527.00,0.13487,0.063467,0.053625,0.33922
"2239",2,14527.00,0.13494,0.063499,0.053655,0.33939
"2240",2,14528.00,0.13502,0.063531,0.053685,0.33956
"2241",2,14529.00,0.13509,0.063563,0.053716,0.33973
"2242",2,14531.00,0.13516,0.063594,0.053746,0.33990
"2243",2,14532.00,0.13523,0.063626,0.053776,0.34007
"2244",2,14533.00,0.13531,0.063658,0.053807,0.34025
"2245",2,14533.00,0.13538,0.063690,0.053837,0.34042
"2246",2,14534.00,0.13545,0.063722,0.053867,0.34059
"2247",2,14535.00,0.13552,0.063754,0.053898,0.34076
"2248",2,14536.00,0.13559,0.063786,0.053928,0.34093
"2249",2,14536.00,0.13567,0.063818,0.053958,0.34110
"2250",2,14538.00,0.13574,0.063849,0.053989,0.34127
"2251",2,14538.00,0.13581,0.063881,0.054019,0.34145
"2252",2,14540.00,0.13588,0.063913,0.054050,0.34162
"2253",2,14540.00,0.13596,0.063945,0.054080,0.34179
"2254",2,14541.00,0.13603,0.063977,0.054110,0.34196
"2255",2,14542.00,0.13610,0.064009,0.054140,0.34213
"2256",2,14543.00,0.13617,0.064041,0.054171,0.34230
"2257",2,14545.00,0.13624,0.064073,0.054201,0.34247
"2258",2,14545.00,0.13632,0.064105,0.054232,0.34265
"2259",2,14546.00,0.13639,0.064137,0.054262,0.34282
"2260",2,14547.00,0.13646,0.064169,0.054293,0.34299
"2261",2,14549.00,0.13653,0.064201,0.054323,0.34316
"2262",2,14550.00,0.13661,0.064232,0.054353,0.34333
"2263",2,14551.00,0.13668,0.064264,0.054384,0.34350
"2264",2,14554.00,0.13675,0.064296,0.054414,0.34368
"2265",2,14556.00,0.13682,0.064328,0.054445,0.34385
"2266",2,14559.00,0.13690,0.064360,0.054475,0.34402
"2267",2,14560.00,0.13697,0.064392,0.054505,0.34419
"2268",2,14561.00,0.13704,0.064424,0.054536,0.34436
"2269",2,14565.00,0.13711,0.064456,0.054566,0.34453
"2270",2,14567.00,0.13719,0.064488,0.054597,0.34471
"2271",2,14570.00,0.13726,0.064520,0.054627,0.34488
"2272",2,14571.00,0.13733,0.064552,0.054657,0.34505
"2273",2,14571.00,0.13740,0.064584,0.054688,0.34522
"2274",2,14571.00,0.13747,0.064616,0.054718,0.34539
"2275",2,14573.00,0.13755,0.064648,0.054749,0.34556
"2276",2,14574.00,0.13762,0.064680,0.054779,0.34574
"2277",2,14574.00,0.13769,0.064712,0.054809,0.34591
"2278",2,14576.00,0.13776,0.064744,0.054840,0.34608
"2279",2,14582.00,0.13784,0.064776,0.054870,0.34625
"2280",2,14582.00,0.13791,0.064808,0.054900,0.34642
"2281",2,14585.00,0.13798,0.064840,0.054931,0.34659
"2282",2,14585.00,0.13805,0.064871,0.054961,0.34676
"2283",2,14587.00,0.13813,0.064903,0.054991,0.34694
"2284",2,14587.00,0.13820,0.064935,0.055022,0.34711
"2285",2,14588.00,0.13827,0.064967,0.055052,0.34728
"2286",2,14590.00,0.13834,0.064999,0.055083,0.34745
"2287",2,14592.00,0.13841,0.065031,0.055113,0.34762
"2288",2,14595.00,0.13849,0.065063,0.055143,0.34780
"2289",2,14598.00,0.13856,0.065095,0.055174,0.34797
"2290",2,14599.00,0.13863,0.065127,0.055204,0.34814
"2291",2,14599.00,0.13870,0.065159,0.055235,0.34831
"2292",2,14600.00,0.13878,0.065191,0.055265,0.34848
"2293",2,14600.00,0.13885,0.065223,0.055295,0.34865
"2294",2,14600.00,0.13892,0.065255,0.055326,0.34883
"2295",2,14602.00,0.13899,0.065288,0.055357,0.34900
"2296",2,14603.00,0.13907,0.065320,0.055388,0.34917
"2297",2,14604.00,0.13914,0.065352,0.055418,0.34935
"2298",2,14605.00,0.13921,0.065384,0.055449,0.34952
"2299",2,14608.00,0.13929,0.065416,0.055479,0.34969
"2300",2,14608.00,0.13936,0.065448,0.055510,0.34986
"2301",3,11183.00,0.00047,0.000517,0.000055,0.00405
"2302",3,11204.00,0.00092,0.000769,0.000177,0.00475
"2303",3,11328.00,0.00128,0.000942,0.000302,0.00542
"2304",3,11372.00,0.00158,0.001075,0.000417,0.00599
"2305",3,11440.00,0.00181,0.001171,0.000512,0.00643
"2306",3,11491.00,0.00201,0.001252,0.000596,0.00681
"2307",3,11497.00,0.00221,0.001335,0.000680,0.00722
"2308",3,11609.00,0.00237,0.001395,0.000745,0.00752
"2309",3,11638.00,0.00251,0.001451,0.000806,0.00780
"2310",3,11654.00,0.00264,0.001504,0.000863,0.00806
"2311",3,11678.00,0.00275,0.001550,0.000914,0.00830
"2312",3,11682.00,0.00287,0.001596,0.000965,0.00854
"2313",3,11683.00,0.00298,0.001643,0.001015,0.00878
"2314",3,11687.00,0.00310,0.001690,0.001065,0.00902
"2315",3,11687.00,0.00322,0.001737,0.001116,0.00927
"2316",3,11689.00,0.00333,0.001784,0.001165,0.00952
"2317",3,11739.00,0.00344,0.001829,0.001213,0.00975
"2318",3,11740.00,0.00355,0.001874,0.001260,0.00999
"2319",3,11752.00,0.00365,0.001917,0.001305,0.01022
"2320",3,11791.00,0.00376,0.001961,0.001350,0.01045
"2321",3,11792.00,0.00386,0.002005,0.001396,0.01068
"2322",3,11851.00,0.00396,0.002044,0.001437,0.01089
"2323",3,11851.00,0.00405,0.002083,0.001477,0.01110
"2324",3,11853.00,0.00414,0.002123,0.001518,0.01131
"2325",3,11879.00,0.00424,0.002161,0.001558,0.01151
"2326",3,11916.00,0.00433,0.002199,0.001598,0.01172
"2327",3,11918.00,0.00442,0.002238,0.001637,0.01192
"2328",3,11929.00,0.00451,0.002276,0.001676,0.01213
"2329",3,11949.00,0.00460,0.002314,0.001715,0.01233
"2330",3,11960.00,0.00469,0.002351,0.001754,0.01253
"2331",3,11961.00,0.00478,0.002389,0.001793,0.01273
"2332",3,11968.00,0.00487,0.002427,0.001831,0.01293
"2333",3,11971.00,0.00496,0.002465,0.001870,0.01314
"2334",3,11986.00,0.00504,0.002502,0.001907,0.01334
"2335",3,11993.00,0.00513,0.002539,0.001944,0.01353
"2336",3,11994.00,0.00522,0.002575,0.001981,0.01373
"2337",3,11999.00,0.00530,0.002611,0.002017,0.01392
"2338",3,12004.00,0.00538,0.002646,0.002053,0.01411
"2339",3,12007.00,0.00546,0.002681,0.002088,0.01429
"2340",3,12016.00,0.00554,0.002714,0.002122,0.01447
"2341",3,12033.00,0.00562,0.002747,0.002155,0.01465
"2342",3,12039.00,0.00569,0.002780,0.002188,0.01482
"2343",3,12042.00,0.00577,0.002813,0.002221,0.01500
"2344",3,12048.00,0.00585,0.002845,0.002253,0.01517
"2345",3,12054.00,0.00592,0.002878,0.002286,0.01535
"2346",3,12058.00,0.00600,0.002911,0.002318,0.01553
"2347",3,12068.00,0.00607,0.002943,0.002350,0.01570
"2348",3,12074.00,0.00615,0.002975,0.002381,0.01587
"2349",3,12079.00,0.00622,0.003006,0.002413,0.01604
"2350",3,12082.00,0.00629,0.003037,0.002443,0.01621
"2351",3,12084.00,0.00636,0.003067,0.002473,0.01637
"2352",3,12084.00,0.00644,0.003099,0.002504,0.01654
"2353",3,12089.00,0.00650,0.003128,0.002533,0.01670
"2354",3,12098.00,0.00657,0.003158,0.002562,0.01685
"2355",3,12100.00,0.00664,0.003187,0.002592,0.01701
"2356",3,12102.00,0.00671,0.003216,0.002621,0.01717
"2357",3,12127.00,0.00678,0.003246,0.002650,0.01733
"2358",3,12140.00,0.00684,0.003274,0.002677,0.01748
"2359",3,12149.00,0.00690,0.003302,0.002705,0.01763
"2360",3,12155.00,0.00697,0.003330,0.002732,0.01778
"2361",3,12159.00,0.00703,0.003358,0.002760,0.01793
"2362",3,12166.00,0.00710,0.003385,0.002787,0.01807
"2363",3,12170.00,0.00716,0.003412,0.002813,0.01822
"2364",3,12172.00,0.00722,0.003439,0.002839,0.01836
"2365",3,12183.00,0.00728,0.003466,0.002866,0.01851
"2366",3,12184.00,0.00735,0.003493,0.002892,0.01865
"2367",3,12186.00,0.00741,0.003520,0.002919,0.01880
"2368",3,12195.00,0.00747,0.003547,0.002945,0.01894
"2369",3,12195.00,0.00753,0.003573,0.002971,0.01908
"2370",3,12198.00,0.00759,0.003599,0.002996,0.01923
"2371",3,12215.00,0.00765,0.003626,0.003022,0.01937
"2372",3,12224.00,0.00771,0.003652,0.003048,0.01951
"2373",3,12226.00,0.00777,0.003679,0.003074,0.01966
"2374",3,12232.00,0.00783,0.003705,0.003100,0.01980
"2375",3,12240.00,0.00789,0.003731,0.003125,0.01994
"2376",3,12244.00,0.00795,0.003758,0.003151,0.02008
"2377",3,12250.00,0.00801,0.003784,0.003176,0.02022
"2378",3,12252.00,0.00807,0.003810,0.003202,0.02036
"2379",3,12270.00,0.00813,0.003836,0.003227,0.02050
"2380",3,12270.00,0.00819,0.003861,0.003252,0.02064
"2381",3,12271.00,0.00825,0.003887,0.003277,0.02077
"2382",3,12271.00,0.00831,0.003913,0.003302,0.02091
"2383",3,12284.00,0.00837,0.003938,0.003326,0.02105
"2384",3,12284.00,0.00843,0.003963,0.003351,0.02118
"2385",3,12290.00,0.00848,0.003988,0.003375,0.02131
"2386",3,12291.00,0.00854,0.004013,0.003399,0.02145
